PROVPLATS_ID,NAMN_PROVPLATS,PROV_KOD_ORIGINAL,PROVTAG_SYFTE,PROVPLATS_MILJO,PROVPLATS_TYP,PROVTAG_DAT,PROVTAG_ORG,ACKR_PROV,PLATTFORM,PROVTAG_MET,DIREKT_BEHA
00105985,Storvindeln,C1970/08002,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08003,NMO,SJO-SOTV-RINN,Bakgrund,1970-06-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08004,NMO,SJO-SOTV-RINN,Bakgrund,1970-06-11,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08005,NMO,SJO-SOTV-RINN,Bakgrund,1970-06-04,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08006,NMO,SJO-SOTV-RINN,Bakgrund,1970-06-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08007,NMO,SJO-SOTV-RINN,Bakgrund,1970-06-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08008,NMO,SJO-SOTV-RINN,Bakgrund,1970-06-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08009,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08010,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08011,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08012,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08013,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08014,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08015,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08016,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08017,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08018,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08019,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08020,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08021,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08022,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08023,NMO,SJO-SOTV-RINN,Bakgrund,1970-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08024,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08025,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08026,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08027,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08028,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08029,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08030,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08031,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08032,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08033,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08034,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08035,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08036,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08037,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08038,NMO,SJO-SOTV-RINN,Bakgrund,1970-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08046,NMO,SJO-SOTV-RINN,Bakgrund,1970-12-19,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08048,NMO,SJO-SOTV-RINN,Bakgrund,1970-12-19,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08050,NMO,SJO-SOTV-RINN,Bakgrund,1970-12-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08054,NMO,SJO-SOTV-RINN,Bakgrund,1970-12-24,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1970/08059,NMO,SJO-SOTV-RINN,Bakgrund,1970-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1970/08060,NMO,SJO-SOTV-RINN,Bakgrund,1970-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1970/08061,NMO,SJO-SOTV-RINN,Bakgrund,1970-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1970/08064-08073,NMO,SJO-SOTV-RINN,Bakgrund,1970-06-03,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1970/08074-08083,NMO,SJO-SOTV-RINN,Bakgrund,1970,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1971/08062,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1971/08063,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1971/08064,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1971/08055,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1971/08056,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08001,NMO,SJO-SOTV-RINN,Bakgrund,1971-06-01,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08002,NMO,SJO-SOTV-RINN,Bakgrund,1971-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08003,NMO,SJO-SOTV-RINN,Bakgrund,1971-05-28,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08004,NMO,SJO-SOTV-RINN,Bakgrund,1971-06-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08005,NMO,SJO-SOTV-RINN,Bakgrund,1971-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08006,NMO,SJO-SOTV-RINN,Bakgrund,1971-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08007,NMO,SJO-SOTV-RINN,Bakgrund,1971-05-28,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08008,NMO,SJO-SOTV-RINN,Bakgrund,1971-06-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08009,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08010,NMO,SJO-SOTV-RINN,Bakgrund,1971-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08011,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08012,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08013,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08014,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08015,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08016,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08017,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08018,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08019,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08020,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08021,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08022,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08023,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08024,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08025,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08026,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08027,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08028,NMO,SJO-SOTV-RINN,Bakgrund,1971-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08029,NMO,SJO-SOTV-RINN,Bakgrund,1971-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08030,NMO,SJO-SOTV-RINN,Bakgrund,1971-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08031,NMO,SJO-SOTV-RINN,Bakgrund,1971-10-30,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08032,NMO,SJO-SOTV-RINN,Bakgrund,1971-10-30,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08033,NMO,SJO-SOTV-RINN,Bakgrund,1971-09-27,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08034,NMO,SJO-SOTV-RINN,Bakgrund,1971-10-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08035,NMO,SJO-SOTV-RINN,Bakgrund,1971-09-30,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08036,NMO,SJO-SOTV-RINN,Bakgrund,1971-10-30,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08037,NMO,SJO-SOTV-RINN,Bakgrund,1971-10-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08038,NMO,SJO-SOTV-RINN,Bakgrund,1971-09-02,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08039,NMO,SJO-SOTV-RINN,Bakgrund,1971-10-30,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08040,NMO,SJO-SOTV-RINN,Bakgrund,1971-10-26,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08041,NMO,SJO-SOTV-RINN,Bakgrund,1971-10-30,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08042,NMO,SJO-SOTV-RINN,Bakgrund,1971-10-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08043,NMO,SJO-SOTV-RINN,Bakgrund,1971-11-04,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08044,NMO,SJO-SOTV-RINN,Bakgrund,1971-09-30,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08045,NMO,SJO-SOTV-RINN,Bakgrund,1971-10-22,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08047,NMO,SJO-SOTV-RINN,Bakgrund,1971-01-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08049,NMO,SJO-SOTV-RINN,Bakgrund,1971-01-02,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08051,NMO,SJO-SOTV-RINN,Bakgrund,1971-01-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08052,NMO,SJO-SOTV-RINN,Bakgrund,1971-01-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08053,NMO,SJO-SOTV-RINN,Bakgrund,1971-01-20,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1971/08057,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1971/08058,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1971/08059,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1971/08060,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1971/08011-08020,NMO,SJO-SOTV-RINN,Bakgrund,1971-05-16,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1971/08061,NMO,SJO-SOTV-RINN,Bakgrund,1971-05,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1971/08057-08067,NMO,SJO-SOTV-RINN,Bakgrund,1971-06-16,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08095,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08081,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08082,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08083,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08084,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08085,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08086,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08087,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08051,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08052,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-23,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08053,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-27,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08054,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-27,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08055,NMO,SJO-SOTV-RINN,Bakgrund,1972-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08056,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08057,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08058,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08059,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-27,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08060,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-27,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08061,NMO,SJO-SOTV-RINN,Bakgrund,1972-06-07,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08062,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-27,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08063,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08064,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-27,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08065,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-19,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08066,NMO,SJO-SOTV-RINN,Bakgrund,1972-12,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08067,NMO,SJO-SOTV-RINN,Bakgrund,1972-12-16,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08068,NMO,SJO-SOTV-RINN,Bakgrund,1972-09-14,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08069,NMO,SJO-SOTV-RINN,Bakgrund,1972-09-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08070,NMO,SJO-SOTV-RINN,Bakgrund,1972-09-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08071,NMO,SJO-SOTV-RINN,Bakgrund,1972-10-21,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08072,NMO,SJO-SOTV-RINN,Bakgrund,1972-07-28,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08073,NMO,SJO-SOTV-RINN,Bakgrund,1972-12,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08074,NMO,SJO-SOTV-RINN,Bakgrund,1972-09-14,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08075,NMO,SJO-SOTV-RINN,Bakgrund,1972-10-25,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08076,NMO,SJO-SOTV-RINN,Bakgrund,1972-10-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08077,NMO,SJO-SOTV-RINN,Bakgrund,1972-10-02,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08078,NMO,SJO-SOTV-RINN,Bakgrund,1972-09-06,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08079,NMO,SJO-SOTV-RINN,Bakgrund,1972-10-02,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08080,NMO,SJO-SOTV-RINN,Bakgrund,1972-09-28,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08096,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08097,NMO,SJO-SOTV-RINN,Bakgrund,1972-05,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08100,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-21,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08081-08095,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08088,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08089,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08090,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08091,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08092,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1972/08096-08105,NMO,SJO-SOTV-RINN,Bakgrund,1972-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08093,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1972/08094,NMO,SJO-SOTV-RINN,Bakgrund,1972,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1973/08085,NMO,SJO-SOTV-RINN,Bakgrund,1973-04,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08051,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08052,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08053,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08054,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-25,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08055,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-26,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08056,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-26,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08057,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-26,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08058,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-26,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08059,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-28,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08060,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-28,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08061,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-29,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08062,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-29,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08063,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-20,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08064,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-26,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08065,NMO,SJO-SOTV-RINN,Bakgrund,1973-05-31,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08066,NMO,SJO-SOTV-RINN,Bakgrund,1973-09-01,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08067,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-29,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08068,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-24,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08069,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-17,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08070,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08071,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08072,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08073,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-29,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08074,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08075,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-03,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08076,NMO,SJO-SOTV-RINN,Bakgrund,1973-09-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08077,NMO,SJO-SOTV-RINN,Bakgrund,1973-09-19,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08078,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-10,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08079,NMO,SJO-SOTV-RINN,Bakgrund,1973-08-15,NRM,Nej,SMABAT,Natfiske,FRYST
00105985,Storvindeln,C1973/08080,NMO,SJO-SOTV-RINN,Bakgrund,1973-09-20,NRM,Nej,SMABAT,Natfiske,FRYST
00103839,Bolmen,C1973/08086,NMO,SJO-SOTV-RINN,Bakgrund,1973-04,NRM,Nej,SMABAT,Natfiske,FRYST
